group_var,effect,group,value,se,lower_2.5,upper_97.5,model,time_period,experiment
taxon_site,Intercept,Erigeron_canadensis_University of Michigan Biological Station,-1.905,0.557,-2.997,-0.813,Hurdle_zi,1,DIST
taxon_site,Intercept,Erophila_verna_Jena,-2.262,0.429,-3.103,-1.421,Hurdle_zi,1,DIST
taxon_site,Intercept,Fragaria_vesca_Bayreuth DRAGNet,-1.983,0.545,-3.052,-0.914,Hurdle_zi,1,DIST
taxon_site,Intercept,Fragaria_vesca_Churning Rapids,-1.791,0.385,-2.545,-1.037,Hurdle_zi,1,DIST
taxon_site,Intercept,Fragaria_vesca_Lublin,-1.35,0.38,-2.095,-0.605,Hurdle_zi,1,DIST
taxon_site,Intercept,Fragaria_vesca_Saihanba,-2.073,0.536,-3.123,-1.023,Hurdle_zi,1,DIST
taxon_site,Intercept,Heteropogon_contortus_Ukulinga,-1.806,0.492,-2.77,-0.842,Hurdle_zi,1,DIST
taxon_site,Intercept,Hypochaeris_radicata_Bayreuth DRAGNet,-1.461,0.307,-2.063,-0.859,Hurdle_zi,1,DIST
taxon_site,Intercept,Hypochaeris_radicata_Cass,-2.024,0.262,-2.537,-1.511,Hurdle_zi,1,DIST
taxon_site,Intercept,Hypochaeris_radicata_CEREEP - Ecotron IDF,-1.949,0.486,-2.902,-0.996,Hurdle_zi,1,DIST
taxon_site,Intercept,Hypochaeris_radicata_Lublin,-1.872,0.558,-2.966,-0.778,Hurdle_zi,1,DIST
taxon_site,Intercept,Hypochaeris_radicata_Nillahcootie,-1.996,0.313,-2.61,-1.382,Hurdle_zi,1,DIST
taxon_site,Intercept,Jacobaea_vulgaris_Ainsdale Dune Slacks,-1.905,0.557,-2.997,-0.813,Hurdle_zi,1,DIST
taxon_site,Intercept,Jacobaea_vulgaris_Algaida,-2.069,0.364,-2.782,-1.356,Hurdle_zi,1,DIST
taxon_site,Intercept,Jacobaea_vulgaris_CEREEP - Ecotron IDF,-1.905,0.557,-2.997,-0.813,Hurdle_zi,1,DIST
taxon_site,Intercept,Jacobaea_vulgaris_Lublin,-1.505,0.45,-2.386,-0.624,Hurdle_zi,1,DIST
taxon_site,Intercept,Knautia_arvensis_Agroscope Changins,-1.978,0.546,-3.049,-0.907,Hurdle_zi,1,DIST
taxon_site,Intercept,Knautia_arvensis_Bayreuth DRAGNet,-0.858,0.399,-1.641,-0.075,Hurdle_zi,1,DIST
taxon_site,Intercept,Knautia_arvensis_WSL,-1.651,0.582,-2.792,-0.51,Hurdle_zi,1,DIST
taxon_site,Intercept,Knautia_arvensis_Wytham Woods,-1.926,0.487,-2.881,-0.971,Hurdle_zi,1,DIST
taxon_site,Intercept,Koeleria_macrantha_Hulun Buir,-1.568,0.283,-2.123,-1.013,Hurdle_zi,1,DIST
taxon_site,Intercept,Lactuca_serriola_Bad Lauchstaedt,-1.905,0.557,-2.997,-0.813,Hurdle_zi,1,DIST
taxon_site,Intercept,Lactuca_serriola_Blandy Experimental Farm,-1.689,0.578,-2.822,-0.556,Hurdle_zi,1,DIST
taxon_site,Intercept,Lactuca_serriola_Jena,-1.409,0.62,-2.624,-0.194,Hurdle_zi,1,DIST
taxon_site,Intercept,Lactuca_serriola_Kniezenberg,-1.905,0.557,-2.997,-0.813,Hurdle_zi,1,DIST
taxon_site,Intercept,Lactuca_serriola_Oak Lake Field Station,-1.964,0.487,-2.919,-1.009,Hurdle_zi,1,DIST
taxon_site,Intercept,Lactuca_serriola_San Claudio,-2.2,0.472,-3.125,-1.275,Hurdle_zi,1,DIST
taxon_site,Intercept,Lactuca_serriola_Wallula Gap Biological Station-North Face,-1.905,0.557,-2.997,-0.813,Hurdle_zi,1,DIST
taxon_site,Intercept,Linum_catharticum_Ainsdale Dune Slacks,-1.905,0.557,-2.997,-0.813,Hurdle_zi,1,DIST
taxon_site,Intercept,Linum_catharticum_Wytham Woods,-2.174,0.381,-2.921,-1.427,Hurdle_zi,1,DIST
taxon_site,Intercept,Lotus_corniculatus_Agroscope Changins,-1.583,0.278,-2.128,-1.038,Hurdle_zi,1,DIST
taxon_site,Intercept,Lotus_corniculatus_Ainsdale Dune Slacks,-2.116,0.271,-2.647,-1.585,Hurdle_zi,1,DIST
taxon_site,Intercept,Lotus_corniculatus_Algaida,-1.979,0.546,-3.05,-0.908,Hurdle_zi,1,DIST
taxon_site,Intercept,Lotus_corniculatus_Bayreuth DRAGNet,-2.059,0.347,-2.74,-1.378,Hurdle_zi,1,DIST
taxon_site,Intercept,Lotus_corniculatus_Kniezenberg,-1.911,0.486,-2.864,-0.958,Hurdle_zi,1,DIST
taxon_site,Intercept,Lotus_corniculatus_Meranges,-1.533,0.308,-2.136,-0.93,Hurdle_zi,1,DIST
taxon_site,Intercept,Lotus_corniculatus_Wytham Woods,-1.218,0.257,-1.722,-0.714,Hurdle_zi,1,DIST
taxon_site,Intercept,Opuntia_macrorhiza_Ladybird Johnson Wildflower Center,-2.126,0.334,-2.781,-1.471,Hurdle_zi,1,DIST
taxon_site,Intercept,Picris_hieracioides_Bad Lauchstaedt,-0.079,0.254,-0.576,0.418,Hurdle_zi,1,DIST
taxon_site,Intercept,Picris_hieracioides_CEREEP - Ecotron IDF,-1.688,0.388,-2.449,-0.927,Hurdle_zi,1,DIST
taxon_site,Intercept,Picris_hieracioides_Jena,-2.061,0.436,-2.916,-1.206,Hurdle_zi,1,DIST
taxon_site,Intercept,Picris_hieracioides_Saihanba,-2.075,0.536,-3.125,-1.025,Hurdle_zi,1,DIST
taxon_site,Intercept,Pimpinella_saxifraga_Meranges,-1.79,0.321,-2.419,-1.161,Hurdle_zi,1,DIST
taxon_site,Intercept,Pinus_palustris_Bladen Lakes State Forest,-1.717,0.448,-2.594,-0.84,Hurdle_zi,1,DIST
taxon_site,Intercept,Plantago_coronopus_Algaida,-1.664,0.293,-2.239,-1.089,Hurdle_zi,1,DIST
taxon_site,Intercept,Plantago_coronopus_Caracoles,-1.969,0.383,-2.719,-1.219,Hurdle_zi,1,DIST
taxon_site,Intercept,Plantago_media_Meranges,-1.696,0.31,-2.304,-1.088,Hurdle_zi,1,DIST
taxon_site,Intercept,Plantago_media_Stoderzinken,-1.872,0.558,-2.966,-0.778,Hurdle_zi,1,DIST
taxon_site,Intercept,Poa_alpina_Stoderzinken,-1.983,0.545,-3.052,-0.914,Hurdle_zi,1,DIST
taxon_site,Intercept,Potentilla_recta_Churning Rapids,-1.851,0.277,-2.395,-1.307,Hurdle_zi,1,DIST
taxon_site,Intercept,Potentilla_recta_Kellogg Biological Station (KBS),-2.024,0.439,-2.885,-1.163,Hurdle_zi,1,DIST
taxon_site,Intercept,Primula_elatior_Stoderzinken,-2.004,0.438,-2.863,-1.145,Hurdle_zi,1,DIST
taxon_site,Intercept,Primula_veris_Wytham Woods,-2.004,0.407,-2.801,-1.207,Hurdle_zi,1,DIST
taxon_site,Intercept,Prosopis_glandulosa_Ladybird Johnson Wildflower Center,-1.991,0.482,-2.935,-1.047,Hurdle_zi,1,DIST
taxon_site,Intercept,Ranunculus_acris_Agroscope Changins,-1.629,0.274,-2.166,-1.092,Hurdle_zi,1,DIST
taxon_site,Intercept,Ranunculus_acris_Bayreuth DRAGNet,-1.856,0.348,-2.539,-1.173,Hurdle_zi,1,DIST
taxon_site,Intercept,Ranunculus_acris_Churning Rapids,-1.796,0.567,-2.907,-0.685,Hurdle_zi,1,DIST
taxon_site,Intercept,Ranunculus_acris_Kniezenberg,-1.872,0.558,-2.966,-0.778,Hurdle_zi,1,DIST
taxon_site,Intercept,Ranunculus_acris_Meranges,-2.095,0.348,-2.778,-1.412,Hurdle_zi,1,DIST
taxon_site,Intercept,Ranunculus_acris_Stoderzinken,-2.015,0.407,-2.812,-1.218,Hurdle_zi,1,DIST
taxon_site,Intercept,Ranunculus_acris_WSL,-1.63,0.363,-2.341,-0.919,Hurdle_zi,1,DIST
taxon_site,Intercept,Ranunculus_acris_Wytham Woods,-1.991,0.482,-2.935,-1.047,Hurdle_zi,1,DIST
taxon_site,Intercept,Ranunculus_bulbosus_CEREEP - Ecotron IDF,-1.905,0.557,-2.997,-0.813,Hurdle_zi,1,DIST
taxon_site,Intercept,Ranunculus_bulbosus_Morella la Vella,-1.983,0.545,-3.052,-0.914,Hurdle_zi,1,DIST
taxon_site,Intercept,Ranunculus_bulbosus_Stoderzinken,-1.796,0.567,-2.907,-0.685,Hurdle_zi,1,DIST
taxon_site,Intercept,Ranunculus_bulbosus_Wytham Woods,-1.991,0.482,-2.935,-1.047,Hurdle_zi,1,DIST
taxon_site,Intercept,Ranunculus_repens_Ainsdale Dune Slacks,-2.043,0.367,-2.763,-1.323,Hurdle_zi,1,DIST
taxon_site,Intercept,Ranunculus_repens_Bayreuth DRAGNet,-1.796,0.567,-2.907,-0.685,Hurdle_zi,1,DIST
taxon_site,Intercept,Ranunculus_repens_Hazelrigg,-1.36,0.421,-2.184,-0.536,Hurdle_zi,1,DIST
taxon_site,Intercept,Ranunculus_repens_Kniezenberg,-1.964,0.487,-2.919,-1.009,Hurdle_zi,1,DIST
taxon_site,Intercept,Ranunculus_repens_Lublin,-2.077,0.406,-2.872,-1.282,Hurdle_zi,1,DIST
taxon_site,Intercept,Ranunculus_repens_Stoderzinken,-1.796,0.567,-2.907,-0.685,Hurdle_zi,1,DIST
taxon_site,Intercept,Ranunculus_repens_Wytham Woods,-2.196,0.382,-2.944,-1.448,Hurdle_zi,1,DIST
taxon_site,Intercept,Ratibida_columnifera_Ladybird Johnson Wildflower Center,-1.905,0.557,-2.997,-0.813,Hurdle_zi,1,DIST
taxon_site,Intercept,Rhinanthus_minor_Stoderzinken,-1.979,0.546,-3.05,-0.908,Hurdle_zi,1,DIST
taxon_site,Intercept,Rhinanthus_minor_Wytham Woods,-1.996,0.546,-3.067,-0.925,Hurdle_zi,1,DIST
taxon_site,Intercept,Rhus_copallinum_Piedmont Prairie,-2.101,0.535,-3.149,-1.053,Hurdle_zi,1,DIST
taxon_site,Intercept,Rosa_canina_Bad Lauchstaedt,-2.079,0.536,-3.129,-1.029,Hurdle_zi,1,DIST
taxon_site,Intercept,Rosa_canina_Wytham Woods,-2.201,0.403,-2.991,-1.411,Hurdle_zi,1,DIST
taxon_site,Intercept,Rosa_multiflora_Cary IES,-1.793,0.445,-2.665,-0.921,Hurdle_zi,1,DIST
taxon_site,Intercept,Rosa_multiflora_Izaak Walton League of America (IWLA),-1.89,0.489,-2.849,-0.931,Hurdle_zi,1,DIST
taxon_site,Intercept,Salsola_kali_Fowlers Gap,-2.012,0.386,-2.768,-1.256,Hurdle_zi,1,DIST
taxon_site,Intercept,Salsola_kali_Sandflats,-2.148,0.473,-3.075,-1.221,Hurdle_zi,1,DIST
taxon_site,Intercept,Solidago_altissima_Izaak Walton League of America (IWLA),-1.608,0.364,-2.321,-0.895,Hurdle_zi,1,DIST
taxon_site,Intercept,Solidago_altissima_Kellogg Biological Station (KBS),0.193,0.248,-0.292,0.678,Hurdle_zi,1,DIST
taxon_site,Intercept,Solidago_altissima_Konza LTER DRAGNet,-1.791,0.493,-2.757,-0.825,Hurdle_zi,1,DIST
taxon_site,Intercept,Solidago_altissima_LSU Botanical Garden,-1.893,0.492,-2.857,-0.929,Hurdle_zi,1,DIST
taxon_site,Intercept,Spartina_alterniflora_GCE LTER - Sapelo Island,2.576,0.242,2.101,3.051,Hurdle_zi,1,DIST
taxon_site,Intercept,Sphaeralcea_coccinea_Shortgrass Steppe LTER,-1.932,0.334,-2.587,-1.277,Hurdle_zi,1,DIST
taxon_site,Intercept,Stenaria_nigricans_Temple,-1.251,0.356,-1.948,-0.554,Hurdle_zi,1,DIST
taxon_site,Intercept,Taraxacum_campylodes_Bayreuth DRAGNet,-1.702,0.365,-2.417,-0.987,Hurdle_zi,1,DIST
taxon_site,Intercept,Taraxacum_campylodes_Kellogg Biological Station (KBS),-1.8,0.57,-2.918,-0.682,Hurdle_zi,1,DIST
taxon_site,Intercept,Themeda_triandra_Nillahcootie,-1.4,0.452,-2.287,-0.513,Hurdle_zi,1,DIST
taxon_site,Intercept,Themeda_triandra_Ukulinga,0.568,0.264,0.05,1.086,Hurdle_zi,1,DIST
taxon_site,Intercept,Thymus_vulgaris_Morella la Vella,-2.013,0.383,-2.763,-1.263,Hurdle_zi,1,DIST
taxon_site,Intercept,Tragopogon_dubius_Churning Rapids,-1.983,0.545,-3.052,-0.914,Hurdle_zi,1,DIST
taxon_site,Intercept,Tragopogon_dubius_Millville,-2.06,0.436,-2.915,-1.205,Hurdle_zi,1,DIST
taxon_site,Intercept,Tragopogon_dubius_Shortgrass Steppe LTER,-1.905,0.557,-2.997,-0.813,Hurdle_zi,1,DIST
taxon_site,Intercept,Tragopogon_dubius_Wallula Gap Biological Station-North Face,-1.905,0.557,-2.997,-0.813,Hurdle_zi,1,DIST
taxon_site,Intercept,Tragopogon_dubius_Wallula Gap Biological Station-South Face,-1.983,0.545,-3.052,-0.914,Hurdle_zi,1,DIST
taxon_site,Intercept,Tragopogon_orientalis_Bad Lauchstaedt,-2.265,0.429,-3.106,-1.424,Hurdle_zi,1,DIST
taxon_site,Intercept,Tragopogon_pratensis_Agroscope Changins,-2.216,0.431,-3.06,-1.372,Hurdle_zi,1,DIST
taxon_site,Intercept,Tragopogon_pratensis_Wytham Woods,-2.045,0.323,-2.677,-1.413,Hurdle_zi,1,DIST
taxon_site,Intercept,Trifolium_pratense_Agroscope Changins,-1.196,0.261,-1.708,-0.684,Hurdle_zi,1,DIST
taxon_site,Intercept,Trifolium_pratense_Algaida,-1.983,0.545,-3.052,-0.914,Hurdle_zi,1,DIST
taxon_site,Intercept,Trifolium_pratense_Bayreuth DRAGNet,-1.849,0.295,-2.427,-1.271,Hurdle_zi,1,DIST
taxon_site,Intercept,Trifolium_pratense_Kniezenberg,-1.913,0.486,-2.866,-0.96,Hurdle_zi,1,DIST
taxon_site,Intercept,Trifolium_pratense_Meranges,-2.092,0.363,-2.803,-1.381,Hurdle_zi,1,DIST
taxon_site,Intercept,Trifolium_pratense_Oak Lake Field Station,-1.019,0.448,-1.896,-0.142,Hurdle_zi,1,DIST
taxon_site,Intercept,Trifolium_pratense_Stoderzinken,-2.032,0.363,-2.743,-1.321,Hurdle_zi,1,DIST
taxon_site,Intercept,Trifolium_pratense_WSL,-1.873,0.442,-2.739,-1.007,Hurdle_zi,1,DIST
taxon_site,Intercept,Trifolium_pratense_Wytham Woods,-1.632,0.264,-2.15,-1.114,Hurdle_zi,1,DIST
taxon_site,Intercept,Verbascum_thapsus_Blandy Experimental Farm,-1.192,0.528,-2.227,-0.157,Hurdle_zi,1,DIST
taxon_site,Intercept,Verbascum_thapsus_Cedar Creek LTER,-1.28,0.414,-2.092,-0.468,Hurdle_zi,1,DIST
taxon_site,Intercept,Verbascum_thapsus_Churning Rapids,-1.8,0.57,-2.918,-0.682,Hurdle_zi,1,DIST
taxon_site,Intercept,Verbascum_thapsus_Izaak Walton League of America (IWLA),-1.726,0.503,-2.711,-0.741,Hurdle_zi,1,DIST
taxon_site,Intercept,Verbascum_thapsus_Piedmont Prairie,-1.192,0.528,-2.227,-0.157,Hurdle_zi,1,DIST
taxon_site,Intercept,Veronica_arvensis_Agroscope Changins,-2.381,0.459,-3.281,-1.481,Hurdle_zi,1,DIST
taxon_site,Intercept,Veronica_arvensis_Bad Lauchstaedt,-2.293,0.362,-3.002,-1.584,Hurdle_zi,1,DIST
taxon_site,Intercept,Veronica_arvensis_Bayreuth DRAGNet,-1.8,0.57,-2.918,-0.682,Hurdle_zi,1,DIST
taxon_site,Intercept,Veronica_arvensis_CEREEP - Ecotron IDF,-2.054,0.409,-2.855,-1.253,Hurdle_zi,1,DIST
taxon_site,Intercept,Veronica_arvensis_Cowichan,-1.847,0.495,-2.817,-0.877,Hurdle_zi,1,DIST
taxon_site,Intercept,Veronica_arvensis_Jena,-2.014,0.347,-2.695,-1.333,Hurdle_zi,1,DIST
taxon_site,Intercept,Veronica_arvensis_Kniezenberg,-1.905,0.557,-2.997,-0.813,Hurdle_zi,1,DIST
taxon_site,Intercept,Veronica_arvensis_WSL,-1.995,0.482,-2.939,-1.051,Hurdle_zi,1,DIST
taxon_site,Intercept,Vincetoxicum_nigrum_Cary IES,-1.584,0.505,-2.574,-0.594,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Agroscope Changins_1_Achillea_millefolium,-1.772,0.163,-2.092,-1.452,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Agroscope Changins_1_Centaurea_jacea,-1.773,0.164,-2.094,-1.452,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Agroscope Changins_1_Cerastium_fontanum,-1.773,0.164,-2.094,-1.452,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Agroscope Changins_1_Daucus_carota,-1.774,0.165,-2.098,-1.45,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Agroscope Changins_1_Lotus_corniculatus,-1.765,0.173,-2.104,-1.426,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Agroscope Changins_1_Ranunculus_acris,-1.771,0.163,-2.091,-1.451,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Agroscope Changins_1_Tragopogon_pratensis,-1.771,0.163,-2.091,-1.451,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Agroscope Changins_1_Trifolium_pratense,-1.779,0.177,-2.125,-1.433,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Agroscope Changins_1_Veronica_arvensis,-1.772,0.164,-2.093,-1.451,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Agroscope Changins_2_Achillea_millefolium,-1.77,0.163,-2.09,-1.45,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Agroscope Changins_2_Centaurea_jacea,-1.773,0.165,-2.096,-1.45,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Agroscope Changins_2_Cerastium_fontanum,-1.771,0.163,-2.091,-1.451,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Agroscope Changins_2_Daucus_carota,-1.773,0.164,-2.095,-1.451,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Agroscope Changins_2_Knautia_arvensis,-1.772,0.163,-2.092,-1.452,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Agroscope Changins_2_Lotus_corniculatus,-1.773,0.164,-2.094,-1.452,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Agroscope Changins_2_Ranunculus_acris,-1.769,0.164,-2.09,-1.448,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Agroscope Changins_2_Trifolium_pratense,-1.763,0.178,-2.111,-1.415,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Agroscope Changins_3_Achillea_millefolium,-1.768,0.166,-2.093,-1.443,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Agroscope Changins_3_Centaurea_jacea,-1.773,0.164,-2.094,-1.452,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Agroscope Changins_3_Cerastium_fontanum,-1.772,0.163,-2.092,-1.452,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Agroscope Changins_3_Lotus_corniculatus,-1.773,0.164,-2.095,-1.451,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Agroscope Changins_3_Ranunculus_acris,-1.772,0.164,-2.093,-1.451,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Agroscope Changins_3_Tragopogon_pratensis,-1.773,0.164,-2.095,-1.451,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Agroscope Changins_3_Trifolium_pratense,-1.766,0.169,-2.098,-1.434,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Agroscope Changins_4_Achillea_millefolium,-1.771,0.163,-2.091,-1.451,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Agroscope Changins_4_Centaurea_jacea,-1.767,0.167,-2.094,-1.44,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Agroscope Changins_4_Cerastium_fontanum,-1.771,0.163,-2.091,-1.451,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Agroscope Changins_4_Daucus_carota,-1.767,0.168,-2.096,-1.438,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Agroscope Changins_4_Elymus_repens,-1.771,0.163,-2.091,-1.451,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Agroscope Changins_4_Lotus_corniculatus,-1.772,0.164,-2.093,-1.451,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Agroscope Changins_4_Ranunculus_acris,-1.771,0.163,-2.091,-1.451,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Agroscope Changins_4_Trifolium_pratense,-1.773,0.164,-2.095,-1.451,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Agroscope Changins_4_Veronica_arvensis,-1.773,0.164,-2.095,-1.451,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Ainsdale Dune Slacks_1_Cirsium_arvense,-1.772,0.163,-2.092,-1.452,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Ainsdale Dune Slacks_1_Cirsium_palustre,-1.772,0.164,-2.093,-1.451,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Ainsdale Dune Slacks_1_Lotus_corniculatus,-1.772,0.163,-2.092,-1.452,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Ainsdale Dune Slacks_1_Ranunculus_repens,-1.771,0.163,-2.091,-1.451,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Ainsdale Dune Slacks_2_Cirsium_palustre,-1.771,0.163,-2.091,-1.451,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Ainsdale Dune Slacks_2_Linum_catharticum,-1.772,0.163,-2.092,-1.452,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Ainsdale Dune Slacks_2_Lotus_corniculatus,-1.772,0.163,-2.092,-1.452,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Ainsdale Dune Slacks_2_Ranunculus_repens,-1.771,0.163,-2.091,-1.451,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Ainsdale Dune Slacks_3_Cirsium_palustre,-1.771,0.163,-2.091,-1.451,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Ainsdale Dune Slacks_3_Jacobaea_vulgaris,-1.772,0.163,-2.092,-1.452,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Ainsdale Dune Slacks_3_Lotus_corniculatus,-1.772,0.163,-2.092,-1.452,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Ainsdale Dune Slacks_3_Ranunculus_repens,-1.772,0.164,-2.093,-1.451,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Algaida_1_Echium_vulgare,-1.772,0.163,-2.092,-1.452,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Algaida_1_Jacobaea_vulgaris,-1.773,0.164,-2.094,-1.452,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Algaida_1_Plantago_coronopus,-1.769,0.164,-2.091,-1.447,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Algaida_2_Echium_vulgare,-1.771,0.163,-2.091,-1.451,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Algaida_2_Jacobaea_vulgaris,-1.771,0.163,-2.091,-1.451,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Algaida_2_Lotus_corniculatus,-1.772,0.163,-2.092,-1.452,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Algaida_2_Plantago_coronopus,-1.775,0.166,-2.101,-1.449,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Algaida_2_Trifolium_pratense,-1.772,0.163,-2.092,-1.452,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Algaida_3_Plantago_coronopus,-1.769,0.164,-2.091,-1.447,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Bad Lauchstaedt_1_Arenaria_serpyllifolia,-1.773,0.164,-2.095,-1.451,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Bad Lauchstaedt_1_Cirsium_arvense,-1.774,0.165,-2.097,-1.451,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Bad Lauchstaedt_1_Picris_hieracioides,-1.762,0.182,-2.118,-1.406,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Bad Lauchstaedt_1_Rosa_canina,-1.773,0.164,-2.095,-1.451,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Bad Lauchstaedt_1_Veronica_arvensis,-1.772,0.163,-2.092,-1.452,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Bad Lauchstaedt_2_Achillea_millefolium,-1.771,0.163,-2.091,-1.451,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Bad Lauchstaedt_2_Cirsium_arvense,-1.769,0.164,-2.091,-1.447,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Bad Lauchstaedt_2_Daucus_carota,-1.771,0.163,-2.091,-1.451,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Bad Lauchstaedt_2_Elymus_repens,-1.773,0.164,-2.095,-1.451,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Bad Lauchstaedt_2_Lactuca_serriola,-1.772,0.163,-2.092,-1.452,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Bad Lauchstaedt_2_Picris_hieracioides,-1.764,0.176,-2.11,-1.418,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Bad Lauchstaedt_2_Tragopogon_orientalis,-1.773,0.164,-2.095,-1.451,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Bad Lauchstaedt_3_Achillea_millefolium,-1.77,0.163,-2.09,-1.45,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Bad Lauchstaedt_3_Cerastium_fontanum,-1.772,0.164,-2.093,-1.451,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Bad Lauchstaedt_3_Cirsium_arvense,-1.77,0.163,-2.09,-1.45,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Bad Lauchstaedt_3_Elymus_repens,-1.769,0.164,-2.09,-1.448,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Bad Lauchstaedt_3_Picris_hieracioides,-1.778,0.174,-2.12,-1.436,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Bad Lauchstaedt_3_Tragopogon_orientalis,-1.772,0.163,-2.092,-1.452,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Bad Lauchstaedt_3_Veronica_arvensis,-1.773,0.164,-2.095,-1.451,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Bayreuth DRAGNet_1_Anthoxanthum_odoratum,-1.772,0.164,-2.093,-1.451,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Bayreuth DRAGNet_1_Centaurea_jacea,-1.771,0.163,-2.091,-1.451,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Bayreuth DRAGNet_1_Cerastium_fontanum,-1.77,0.164,-2.091,-1.449,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Bayreuth DRAGNet_1_Cirsium_vulgare,-1.771,0.163,-2.091,-1.451,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Bayreuth DRAGNet_1_Hypochaeris_radicata,-1.769,0.164,-2.091,-1.447,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Bayreuth DRAGNet_1_Ranunculus_acris,-1.77,0.163,-2.09,-1.45,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Bayreuth DRAGNet_1_Trifolium_pratense,-1.771,0.163,-2.091,-1.451,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Bayreuth DRAGNet_1_Veronica_arvensis,-1.771,0.163,-2.091,-1.451,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Bayreuth DRAGNet_2_Anthoxanthum_odoratum,-1.773,0.164,-2.095,-1.451,Hurdle_zi,1,DIST
site_block_taxon,Intercept,Bayreuth DRAGNet_2_Centaurea_jacea,-1.763,0.178,-2.112,-1.414,Hurdle_zi,1,DIST
